mp_id,category,config,nmae,seconds,grid,mass_captured,effective_threshold
mp-1819569,oxychalcogenide,fourier-lowg-0.5pct,0.06623265918594945,0.021104375016875565,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,fourier-lowg-1pct,0.01899900380568873,0.02124470900162123,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,fourier-lowg-5pct,0.0018908431114582288,0.021764792007161304,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,fourier-lowg-25pct,0.00012298214192009988,0.022878958989167586,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,fourier-lowg-100pct,4.4128664189001985e-08,0.02182925000670366,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,delta-fourier-lowg-0.25pct,0.17548169350276074,1.4224922090070322,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,delta-fourier-lowg-0.5pct,0.06729174820805264,1.3944947909913026,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,delta-fourier-lowg-1pct,0.019114130324691708,1.5945150830084458,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,delta-fourier-lowg-5pct,0.0018908552804872173,1.4291573750087991,"(128, 128, 128)",,
mp-1819569,oxychalcogenide,delta-fourier-lowg-25pct,0.00012298211405875733,1.4273856669897214,"(128, 128, 128)",,
mp-1846519,oxide,direct,2.155732599656462e-08,0.0006302089896053076,"(128, 128, 128)",,
mp-1846519,oxide,cutoff-top-1pct,0.8072507483666408,0.006932416989002377,"(128, 128, 128)",0.1927492767572403,5046.08642578125
mp-1846519,oxide,cutoff-top-5pct,0.4961614283482593,0.008072000026004389,"(128, 128, 128)",0.5038385987281799,1754.044677734375
mp-1846519,oxide,cutoff-top-25pct,0.11787971493103742,0.007395292021101341,"(128, 128, 128)",0.8821203112602234,265.1092224121094
mp-1846519,oxide,cutoff-top-100pct,2.155732599656462e-08,0.006353875010972843,"(128, 128, 128)",1.0,-200.7377166748047
mp-1846519,oxide,fourier-lowg-0.25pct,0.6011505483783957,0.02202849998138845,"(128, 128, 128)",,
mp-1846519,oxide,fourier-lowg-0.5pct,0.4222181375783777,0.021029874973464757,"(128, 128, 128)",,
mp-1846519,oxide,fourier-lowg-1pct,0.27329570482435767,0.021166541991988197,"(128, 128, 128)",,
mp-1846519,oxide,fourier-lowg-5pct,0.04080584316609426,0.021852500009117648,"(128, 128, 128)",,
mp-1846519,oxide,fourier-lowg-25pct,0.004728550918740282,0.023183166980743408,"(128, 128, 128)",,
mp-1846519,oxide,fourier-lowg-100pct,5.236396913756374e-08,0.022306541999569163,"(128, 128, 128)",,
mp-1846519,oxide,delta-fourier-lowg-0.25pct,0.6118289666852549,3.0351805000100285,"(128, 128, 128)",,
mp-1846519,oxide,delta-fourier-lowg-0.5pct,0.4460130166314499,2.9769117500109132,"(128, 128, 128)",,
mp-1846519,oxide,delta-fourier-lowg-1pct,0.27155446392177657,2.9277252500178292,"(128, 128, 128)",,
mp-1846519,oxide,delta-fourier-lowg-5pct,0.037387083346496944,3.0384970830054954,"(128, 128, 128)",,
mp-1846519,oxide,delta-fourier-lowg-25pct,0.004729589983262003,2.888910625013523,"(128, 128, 128)",,
mp-1843677,oxide,direct,2.1532019130300676e-08,0.0008990420028567314,"(128, 128, 128)",,
mp-1843677,oxide,cutoff-top-1pct,0.8395916544317471,0.008021624991670251,"(128, 128, 128)",0.1604083627462387,2306.033447265625
mp-1843677,oxide,cutoff-top-5pct,0.5264287760647188,0.007201708009233698,"(128, 128, 128)",0.473571240901947,872.0492553710938
mp-1843677,oxide,cutoff-top-25pct,0.1494025671492013,0.011873750016093254,"(128, 128, 128)",0.8505974411964417,145.41062927246094
mp-1843677,oxide,cutoff-top-100pct,2.1532019130300676e-08,0.006612541998038068,"(128, 128, 128)",1.0,-147.05526733398438
mp-1843677,oxide,fourier-lowg-0.25pct,0.060450452680511226,0.022124457987956703,"(128, 128, 128)",,
mp-1843677,oxide,fourier-lowg-0.5pct,0.02304149821866387,0.02069125001435168,"(128, 128, 128)",,
mp-1843677,oxide,fourier-lowg-1pct,0.009825452868149542,0.02117616598843597,"(128, 128, 128)",,
mp-1843677,oxide,fourier-lowg-5pct,0.0007400873444224987,0.021539083012612537,"(128, 128, 128)",,
mp-1843677,oxide,fourier-lowg-25pct,0.00014218779565546767,0.023268541001016274,"(128, 128, 128)",,
mp-1843677,oxide,fourier-lowg-100pct,4.5814894718783884e-08,0.022038458002498373,"(128, 128, 128)",,
mp-1843677,oxide,delta-fourier-lowg-0.25pct,0.05258893561713785,1.4059986250067595,"(128, 128, 128)",,
mp-1843677,oxide,delta-fourier-lowg-0.5pct,0.023141385807816807,1.2664508750021923,"(128, 128, 128)",,
mp-1843677,oxide,delta-fourier-lowg-1pct,0.009827424538166082,1.2519153750035912,"(128, 128, 128)",,
mp-1843677,oxide,delta-fourier-lowg-5pct,0.0007400873012745088,1.315873499988811,"(128, 128, 128)",,
mp-1843677,oxide,delta-fourier-lowg-25pct,0.00014218783594189787,1.31470933300443,"(128, 128, 128)",,
mp-1872983,oxide,direct,2.1491874034351114e-08,0.0006475419795606285,"(128, 128, 128)",,
mp-1872983,oxide,cutoff-top-1pct,0.7879205286797499,0.0049160419730469584,"(128, 128, 128)",0.2120794802904129,4226.55615234375
mp-1872983,oxide,cutoff-top-5pct,0.45316691664148834,0.005602624994935468,"(128, 128, 128)",0.5468330979347229,1350.0452880859375
mp-1872983,oxide,cutoff-top-25pct,0.10063142913989538,0.007731458026682958,"(128, 128, 128)",0.8993685841560364,168.3097686767578
mp-1872983,oxide,cutoff-top-100pct,2.1491874034351114e-08,0.00633941701380536,"(128, 128, 128)",1.0,-321.0065612792969
mp-1872983,oxide,fourier-lowg-0.25pct,0.5312891725012644,0.021468374994583428,"(128, 128, 128)",,
mp-1872983,oxide,fourier-lowg-0.5pct,0.3095641127629694,0.020776916993781924,"(128, 128, 128)",,
mp-1872983,oxide,fourier-lowg-1pct,0.17173859059044178,0.02096062499913387,"(128, 128, 128)",,
mp-1872983,oxide,fourier-lowg-5pct,0.013104928944525779,0.021794708009110764,"(128, 128, 128)",,
mp-1872983,oxide,fourier-lowg-25pct,0.0010012067987628123,0.02291745800175704,"(128, 128, 128)",,
mp-1872983,oxide,fourier-lowg-100pct,5.7968970685921594e-08,0.02213566700811498,"(128, 128, 128)",,
mp-1872983,oxide,delta-fourier-lowg-0.25pct,0.34941682377108507,2.0189208329829853,"(128, 128, 128)",,
mp-1872983,oxide,delta-fourier-lowg-0.5pct,0.21582214627760177,2.186801291012671,"(128, 128, 128)",,
mp-1872983,oxide,delta-fourier-lowg-1pct,0.1296012849699821,2.0040655830234755,"(128, 128, 128)",,
mp-1872983,oxide,delta-fourier-lowg-5pct,0.013130645350813487,2.1324620000086725,"(128, 128, 128)",,
mp-1872983,oxide,delta-fourier-lowg-25pct,0.0010012069128061839,1.9929918329871725,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,direct,2.1444881844530077e-08,0.0006465420010499656,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,cutoff-top-1pct,0.8598161618297055,0.005862291989615187,"(128, 128, 128)",0.14018383622169495,2109.45263671875
mp-1818652,oxychalcogenide,cutoff-top-5pct,0.5642837558294238,0.006060084007913247,"(128, 128, 128)",0.4357162117958069,938.9434204101562
mp-1818652,oxychalcogenide,cutoff-top-25pct,0.15280170721977138,0.011334000009810552,"(128, 128, 128)",0.8471983075141907,151.55532836914062
mp-1818652,oxychalcogenide,cutoff-top-100pct,2.1444881844530077e-08,0.006334582983981818,"(128, 128, 128)",0.9999999403953552,-117.11267852783203
mp-1818652,oxychalcogenide,fourier-lowg-0.25pct,0.09188150265432411,0.02436404098989442,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,fourier-lowg-0.5pct,0.028870116262121017,0.021403374994406477,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,fourier-lowg-1pct,0.012355904842970836,0.02170758301508613,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,fourier-lowg-5pct,0.0008656484076385938,0.021904125023866072,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,fourier-lowg-25pct,0.0005472020718254596,0.022889542015036568,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,fourier-lowg-100pct,4.8267437392645016e-08,0.021924291999312118,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,delta-fourier-lowg-0.25pct,0.10122075096304053,1.1594635829969775,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,delta-fourier-lowg-0.5pct,0.030314869144390105,1.321396207989892,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,delta-fourier-lowg-1pct,0.012421108698664522,1.194872416992439,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,delta-fourier-lowg-5pct,0.0008656484869652239,1.151464249996934,"(128, 128, 128)",,
mp-1818652,oxychalcogenide,delta-fourier-lowg-25pct,0.0005472020702638455,1.1689994999906048,"(128, 128, 128)",,
mp-1891672,intermetallic,direct,2.1158628417752962e-08,0.0007028340187389404,"(128, 128, 128)",,
mp-1891672,intermetallic,cutoff-top-1pct,0.6625729952153908,0.004655749973608181,"(128, 128, 128)",0.337427020072937,3346.08984375
mp-1891672,intermetallic,cutoff-top-5pct,0.4241777005732204,0.0044329170195851475,"(128, 128, 128)",0.5758222937583923,191.19308471679688
mp-1891672,intermetallic,cutoff-top-25pct,0.28923794451911267,0.010626957984641194,"(128, 128, 128)",0.710762083530426,98.17927551269531
mp-1891672,intermetallic,cutoff-top-100pct,2.1158628417752962e-08,0.006346582988044247,"(128, 128, 128)",1.0000001192092896,-6.348002910614014
mp-1891672,intermetallic,fourier-lowg-0.25pct,0.5797547047565944,0.025076916004763916,"(128, 128, 128)",,
mp-1891672,intermetallic,fourier-lowg-0.5pct,0.23427141595455403,0.020840125012909994,"(128, 128, 128)",,
mp-1891672,intermetallic,fourier-lowg-1pct,0.03992387595416891,0.021631417010212317,"(128, 128, 128)",,
mp-1891672,intermetallic,fourier-lowg-5pct,0.003997277162117438,0.021903375018155202,"(128, 128, 128)",,
mp-1891672,intermetallic,fourier-lowg-25pct,0.00045197911993093506,0.023157750023528934,"(128, 128, 128)",,
mp-1891672,intermetallic,fourier-lowg-100pct,7.402256903418778e-08,0.021832333004567772,"(128, 128, 128)",,
mp-1891672,intermetallic,delta-fourier-lowg-0.25pct,0.47412275941999477,1.209024749987293,"(128, 128, 128)",,
mp-1891672,intermetallic,delta-fourier-lowg-0.5pct,0.2154027200238532,1.2099038750166073,"(128, 128, 128)",,
mp-1891672,intermetallic,delta-fourier-lowg-1pct,0.03926468830028631,1.2060914169996977,"(128, 128, 128)",,
mp-1891672,intermetallic,delta-fourier-lowg-5pct,0.003997277137022932,1.3673720000078902,"(128, 128, 128)",,
mp-1891672,intermetallic,delta-fourier-lowg-25pct,0.00045197908414668667,1.2913280419888906,"(128, 128, 128)",,
mp-1835781,intermetallic,direct,2.139896831428344e-08,0.0015633750008419156,"(128, 128, 128)",,
mp-1835781,intermetallic,cutoff-top-1pct,0.7391374769554723,0.00684129202272743,"(128, 128, 128)",0.2608625292778015,968.2991943359375
mp-1835781,intermetallic,cutoff-top-5pct,0.37966066157765205,0.007514541008276865,"(128, 128, 128)",0.6203393340110779,240.7550506591797
mp-1835781,intermetallic,cutoff-top-25pct,0.18128284738702383,0.008285165997222066,"(128, 128, 128)",0.8187172412872314,19.23778533935547
mp-1835781,intermetallic,cutoff-top-100pct,2.139896831428344e-08,0.006415999989258125,"(128, 128, 128)",1.0,9.723212242126465
mp-1835781,intermetallic,fourier-lowg-0.25pct,0.16646395929598068,0.020969417004380375,"(128, 128, 128)",,
mp-1835781,intermetallic,fourier-lowg-0.5pct,0.06373350255565106,0.02075150000746362,"(128, 128, 128)",,
mp-1835781,intermetallic,fourier-lowg-1pct,0.011177994254215406,0.021172459004446864,"(128, 128, 128)",,
mp-1835781,intermetallic,fourier-lowg-5pct,0.001260329771506342,0.022109582991106436,"(128, 128, 128)",,
mp-1835781,intermetallic,fourier-lowg-25pct,0.0002411667949879507,0.023364208987914026,"(128, 128, 128)",,
mp-1835781,intermetallic,fourier-lowg-100pct,6.976170718277245e-08,0.021995125018293038,"(128, 128, 128)",,
mp-1835781,intermetallic,delta-fourier-lowg-0.25pct,0.16651433777292768,0.30990270801703446,"(128, 128, 128)",,
mp-1835781,intermetallic,delta-fourier-lowg-0.5pct,0.06252233930297955,0.28161416700459085,"(128, 128, 128)",,
mp-1835781,intermetallic,delta-fourier-lowg-1pct,0.011135017041304252,0.2744272920244839,"(128, 128, 128)",,
mp-1835781,intermetallic,delta-fourier-lowg-5pct,0.0012605821122229836,0.2820645829779096,"(128, 128, 128)",,
mp-1835781,intermetallic,delta-fourier-lowg-25pct,0.00024194172878392472,0.27655537499231286,"(128, 128, 128)",,
mp-1936694,oxide,direct,2.174624309502838e-08,0.0006033329991623759,"(128, 128, 128)",,
mp-1936694,oxide,cutoff-top-1pct,0.8421533505763398,0.0058687909913714975,"(128, 128, 128)",0.15784664452075958,3040.727294921875
mp-1936694,oxide,cutoff-top-5pct,0.5227179072918313,0.00636724999640137,"(128, 128, 128)",0.4772821068763733,1417.106201171875
mp-1936694,oxide,cutoff-top-25pct,0.10449381420962252,0.0076995419804006815,"(128, 128, 128)",0.8955062627792358,168.771728515625
mp-1936694,oxide,cutoff-top-100pct,2.174624309502838e-08,0.007009916007518768,"(128, 128, 128)",1.0,0.9368178248405457
mp-1936694,oxide,fourier-lowg-0.25pct,0.23583351803704258,0.023783834010828286,"(128, 128, 128)",,
mp-1936694,oxide,fourier-lowg-0.5pct,0.10710635000472024,0.030404666991671547,"(128, 128, 128)",,
mp-1936694,oxide,fourier-lowg-1pct,0.041100978286311034,0.03316891600843519,"(128, 128, 128)",,
mp-1936694,oxide,fourier-lowg-5pct,0.003551746271322431,0.035038999980315566,"(128, 128, 128)",,
mp-1936694,oxide,fourier-lowg-25pct,0.0006905050442455988,0.03381404199171811,"(128, 128, 128)",,
mp-1936694,oxide,fourier-lowg-100pct,5.1556314319348636e-08,0.03630041700671427,"(128, 128, 128)",,
mp-1936694,oxide,delta-fourier-lowg-0.25pct,0.17335773731023757,1.8681806249951478,"(128, 128, 128)",,
mp-1936694,oxide,delta-fourier-lowg-0.5pct,0.09301253100094489,1.8336095829727128,"(128, 128, 128)",,
mp-1936694,oxide,delta-fourier-lowg-1pct,0.04098277179817323,2.066519292013254,"(128, 128, 128)",,
mp-1936694,oxide,delta-fourier-lowg-5pct,0.0035517989580550785,1.8509482919762377,"(128, 128, 128)",,
mp-1936694,oxide,delta-fourier-lowg-25pct,0.0006905052251999778,1.8612603330111597,"(128, 128, 128)",,
mp-1844300,oxide,direct,2.1468775799928717e-08,0.0008275830186903477,"(128, 128, 128)",,
mp-1844300,oxide,cutoff-top-1pct,0.8467499879690654,0.008875083993189037,"(128, 128, 128)",0.15325000882148743,5961.5947265625
mp-1844300,oxide,cutoff-top-5pct,0.5642437463211014,0.009866666980087757,"(128, 128, 128)",0.43575623631477356,2391.1689453125
mp-1844300,oxide,cutoff-top-25pct,0.21643942398198904,0.014646625000750646,"(128, 128, 128)",0.783560574054718,399.01141357421875
mp-1844300,oxide,cutoff-top-100pct,2.1468775799928717e-08,0.006758250005077571,"(128, 128, 128)",1.0,1.4461568593978882
mp-1844300,oxide,fourier-lowg-0.25pct,0.7343779092311526,0.02211299998452887,"(128, 128, 128)",,
mp-1844300,oxide,fourier-lowg-0.5pct,0.714220705609503,0.02077129198005423,"(128, 128, 128)",,
mp-1844300,oxide,fourier-lowg-1pct,0.515312838902645,0.021432457986520603,"(128, 128, 128)",,
mp-1844300,oxide,fourier-lowg-5pct,0.17409027266986468,0.021704499988118187,"(128, 128, 128)",,
mp-1844300,oxide,fourier-lowg-25pct,0.012036029318214011,0.023108833993319422,"(128, 128, 128)",,
mp-1844300,oxide,fourier-lowg-100pct,3.7463412028609585e-08,0.021973625000100583,"(128, 128, 128)",,
mp-1844300,oxide,delta-fourier-lowg-0.25pct,0.8111323482883019,4.170733415987343,"(128, 128, 128)",,
mp-1844300,oxide,delta-fourier-lowg-0.5pct,0.6169144200702839,4.181495291006286,"(128, 128, 128)",,
mp-1844300,oxide,delta-fourier-lowg-1pct,0.5121265707577903,4.222781958989799,"(128, 128, 128)",,
mp-1844300,oxide,delta-fourier-lowg-5pct,0.14058703717997956,4.2094693330000155,"(128, 128, 128)",,
mp-1844300,oxide,delta-fourier-lowg-25pct,0.011643929586800023,4.164477917016484,"(128, 128, 128)",,
mp-1861588,chalcogenide,direct,2.1804760118474884e-08,0.0011670000094454736,"(128, 128, 128)",,
mp-1861588,chalcogenide,cutoff-top-1pct,0.7851893728707787,0.00741099999868311,"(128, 128, 128)",0.21481063961982727,892.2210083007812
mp-1861588,chalcogenide,cutoff-top-5pct,0.5634442551509484,0.008575040992582217,"(128, 128, 128)",0.43655577301979065,290.5618896484375
mp-1861588,chalcogenide,cutoff-top-25pct,0.1738933175359424,0.010846707999007776,"(128, 128, 128)",0.8261066675186157,59.91910934448242
mp-1861588,chalcogenide,cutoff-top-100pct,2.1804760118474884e-08,0.006724417005898431,"(128, 128, 128)",1.0,-69.00188446044922
mp-1861588,chalcogenide,fourier-lowg-0.25pct,0.06935426290589904,0.02165170802618377,"(128, 128, 128)",,
mp-1861588,chalcogenide,fourier-lowg-0.5pct,0.01772182361276125,0.0209305000025779,"(128, 128, 128)",,
mp-1861588,chalcogenide,fourier-lowg-1pct,0.007007157871969067,0.02141408302122727,"(128, 128, 128)",,
mp-1861588,chalcogenide,fourier-lowg-5pct,0.0008478937746629019,0.021659582998836413,"(128, 128, 128)",,
mp-1861588,chalcogenide,fourier-lowg-25pct,0.0005049154531996328,0.02313262497773394,"(128, 128, 128)",,
mp-1861588,chalcogenide,fourier-lowg-100pct,5.570314806671712e-08,0.021939917001873255,"(128, 128, 128)",,
mp-1861588,chalcogenide,delta-fourier-lowg-0.25pct,0.07969595912065151,0.5215749579947442,"(128, 128, 128)",,
mp-1861588,chalcogenide,delta-fourier-lowg-0.5pct,0.018882627364464468,0.514944041002309,"(128, 128, 128)",,
mp-1861588,chalcogenide,delta-fourier-lowg-1pct,0.007024767777382171,0.5257362920092419,"(128, 128, 128)",,
mp-1861588,chalcogenide,delta-fourier-lowg-5pct,0.0008478936797902734,0.5186972499941476,"(128, 128, 128)",,
mp-1861588,chalcogenide,delta-fourier-lowg-25pct,0.0005049155358668036,0.6066845419991296,"(128, 128, 128)",,
mp-1823442,oxide,direct,2.12889453404729e-08,0.0006078339938540012,"(128, 128, 128)",,
mp-1823442,oxide,cutoff-top-1pct,0.8411070859216997,0.004638999991584569,"(128, 128, 128)",0.1588929295539856,3128.215576171875
mp-1823442,oxide,cutoff-top-5pct,0.5522227634582938,0.005230083013884723,"(128, 128, 128)",0.44777727127075195,1250.08056640625
mp-1823442,oxide,cutoff-top-25pct,0.1842810677799596,0.010904540977207944,"(128, 128, 128)",0.8157190084457397,228.61114501953125
mp-1823442,oxide,cutoff-top-100pct,2.12889453404729e-08,0.006374124990543351,"(128, 128, 128)",1.0,-183.81214904785156
mp-1823442,oxide,fourier-lowg-0.25pct,0.17923758868157127,0.021861207991605625,"(128, 128, 128)",,
mp-1823442,oxide,fourier-lowg-0.5pct,0.051390927713224586,0.020559416996547952,"(128, 128, 128)",,
mp-1823442,oxide,fourier-lowg-1pct,0.016917590262997252,0.021098833007272333,"(128, 128, 128)",,
mp-1823442,oxide,fourier-lowg-5pct,0.0012576828707637569,0.021614541998133063,"(128, 128, 128)",,
mp-1823442,oxide,fourier-lowg-25pct,0.00019330706658638166,0.023097208992112428,"(128, 128, 128)",,
mp-1823442,oxide,fourier-lowg-100pct,4.33833626259107e-08,0.02210479200584814,"(128, 128, 128)",,
mp-1823442,oxide,delta-fourier-lowg-0.25pct,0.15532116270771873,1.8126869580009952,"(128, 128, 128)",,
mp-1823442,oxide,delta-fourier-lowg-0.5pct,0.0488014376462149,1.8055814999970607,"(128, 128, 128)",,
mp-1823442,oxide,delta-fourier-lowg-1pct,0.016935808408801385,2.0235547089832835,"(128, 128, 128)",,
mp-1823442,oxide,delta-fourier-lowg-5pct,0.001257683083137057,1.8226058750005905,"(128, 128, 128)",,
mp-1823442,oxide,delta-fourier-lowg-25pct,0.00019330710164478068,1.940352499979781,"(128, 128, 128)",,
mp-1790142,intermetallic,direct,2.1318301891530337e-08,0.0009535000135656446,"(128, 128, 128)",,
mp-1790142,intermetallic,cutoff-top-1pct,0.658250804924502,0.005161667009815574,"(128, 128, 128)",0.3417492210865021,526.3640747070312
mp-1790142,intermetallic,cutoff-top-5pct,0.34851981109407515,0.004580500011797994,"(128, 128, 128)",0.6514801979064941,74.07733154296875
mp-1790142,intermetallic,cutoff-top-25pct,0.21568319787216145,0.006798916001571342,"(128, 128, 128)",0.7843167781829834,11.315396308898926
mp-1790142,intermetallic,cutoff-top-100pct,2.1318301891530337e-08,0.007053208013530821,"(128, 128, 128)",1.0,5.678285121917725
mp-1790142,intermetallic,fourier-lowg-0.25pct,0.027697143392801746,0.022489166993182153,"(128, 128, 128)",,
mp-1790142,intermetallic,fourier-lowg-0.5pct,0.009437920781178253,0.021272916987072676,"(128, 128, 128)",,
mp-1790142,intermetallic,fourier-lowg-1pct,0.003825980495298657,0.021200000017415732,"(128, 128, 128)",,
mp-1790142,intermetallic,fourier-lowg-5pct,0.0011761018064425333,0.021854374994290993,"(128, 128, 128)",,
mp-1790142,intermetallic,fourier-lowg-25pct,0.0003168367497818705,0.023331290984060615,"(128, 128, 128)",,
mp-1790142,intermetallic,fourier-lowg-100pct,9.230327352194432e-08,0.022705707990098745,"(128, 128, 128)",,
mp-1790142,intermetallic,delta-fourier-lowg-0.25pct,0.027483967200470544,0.27304779100813903,"(128, 128, 128)",,
mp-1790142,intermetallic,delta-fourier-lowg-0.5pct,0.009438627973396634,0.2741535420063883,"(128, 128, 128)",,
mp-1790142,intermetallic,delta-fourier-lowg-1pct,0.0038259794725580033,0.272158625011798,"(128, 128, 128)",,
mp-1790142,intermetallic,delta-fourier-lowg-5pct,0.0011761040863345652,0.27966850000666454,"(128, 128, 128)",,
mp-1790142,intermetallic,delta-fourier-lowg-25pct,0.0003168365923949678,0.2751002500008326,"(128, 128, 128)",,
mp-1806192,oxide,direct,2.1510852643466425e-08,0.0006650419963989407,"(128, 128, 128)",,
mp-1806192,oxide,cutoff-top-1pct,0.8390454942943618,0.007509958988521248,"(128, 128, 128)",0.16095450520515442,1615.1116943359375
mp-1806192,oxide,cutoff-top-5pct,0.5240814683526143,0.007025541999610141,"(128, 128, 128)",0.4759185314178467,604.3810424804688
mp-1806192,oxide,cutoff-top-25pct,0.15635548262038637,0.010103624983457848,"(128, 128, 128)",0.8436445593833923,95.28701782226562
mp-1806192,oxide,cutoff-top-100pct,2.1510852643466425e-08,0.006248958001378924,"(128, 128, 128)",1.0000001192092896,-55.33469772338867
mp-1806192,oxide,fourier-lowg-0.25pct,0.05164500929005735,0.024951291998149827,"(128, 128, 128)",,
mp-1806192,oxide,fourier-lowg-0.5pct,0.01624670818592427,0.021125958999618888,"(128, 128, 128)",,
mp-1806192,oxide,fourier-lowg-1pct,0.008287169009354896,0.02117145899683237,"(128, 128, 128)",,
mp-1806192,oxide,fourier-lowg-5pct,0.0006406098839700326,0.021513375017093495,"(128, 128, 128)",,
mp-1806192,oxide,fourier-lowg-25pct,0.000157922843711712,0.02285800001118332,"(128, 128, 128)",,
mp-1806192,oxide,fourier-lowg-100pct,4.4912169958458004e-08,0.021689165994757786,"(128, 128, 128)",,
mp-1806192,oxide,delta-fourier-lowg-0.25pct,0.047915407846188106,1.0977585830260068,"(128, 128, 128)",,
mp-1806192,oxide,delta-fourier-lowg-0.5pct,0.016278180466112027,1.2270998339809012,"(128, 128, 128)",,
mp-1806192,oxide,delta-fourier-lowg-1pct,0.008287620693063822,1.08908533398062,"(128, 128, 128)",,
mp-1806192,oxide,delta-fourier-lowg-5pct,0.0006406095890738074,1.0956955000001471,"(128, 128, 128)",,
mp-1806192,oxide,delta-fourier-lowg-25pct,0.00015792274434951503,1.097686542023439,"(128, 128, 128)",,
mp-1812401,oxide,direct,2.1664808392108698e-08,0.001735583005938679,"(128, 128, 128)",,
mp-1812401,oxide,cutoff-top-1pct,0.8315276415303698,0.005898208997678012,"(128, 128, 128)",0.16847237944602966,2490.790283203125
mp-1812401,oxide,cutoff-top-5pct,0.5385869280378225,0.004406291991472244,"(128, 128, 128)",0.46141308546066284,1015.326904296875
mp-1812401,oxide,cutoff-top-25pct,0.1938768119986754,0.01869504200294614,"(128, 128, 128)",0.8061231970787048,144.86766052246094
mp-1812401,oxide,cutoff-top-100pct,2.1664808392108698e-08,0.012190458015538752,"(128, 128, 128)",1.0,-0.020550142973661423
mp-1812401,oxide,fourier-lowg-0.25pct,0.14199520646337463,0.036290040996391326,"(128, 128, 128)",,
mp-1812401,oxide,fourier-lowg-0.5pct,0.028067284532560244,0.030294833006337285,"(128, 128, 128)",,
mp-1812401,oxide,fourier-lowg-1pct,0.01290176740040002,0.03527537500485778,"(128, 128, 128)",,
mp-1812401,oxide,fourier-lowg-5pct,0.0010719128006360496,0.02754912502132356,"(128, 128, 128)",,
mp-1812401,oxide,fourier-lowg-25pct,0.00017158312703600905,0.02335904201027006,"(128, 128, 128)",,
mp-1812401,oxide,fourier-lowg-100pct,3.8589246660069107e-08,0.022066166973672807,"(128, 128, 128)",,
mp-1812401,oxide,delta-fourier-lowg-0.25pct,0.1314302672711128,1.4258419580000918,"(128, 128, 128)",,
mp-1812401,oxide,delta-fourier-lowg-0.5pct,0.027795247220526346,1.3745444170199335,"(128, 128, 128)",,
mp-1812401,oxide,delta-fourier-lowg-1pct,0.01290725170056974,1.3444669999880716,"(128, 128, 128)",,
mp-1812401,oxide,delta-fourier-lowg-5pct,0.0010719126895485055,1.4457387499860488,"(128, 128, 128)",,
mp-1812401,oxide,delta-fourier-lowg-25pct,0.00017158320866777333,1.3342640410119202,"(128, 128, 128)",,
mp-1779621,oxide,direct,2.138920359685483e-08,0.0006257499917410314,"(128, 128, 128)",,
mp-1779621,oxide,cutoff-top-1pct,0.8459586902445131,0.006321958004264161,"(128, 128, 128)",0.15404130518436432,897.9335327148438
mp-1779621,oxide,cutoff-top-5pct,0.5670126798697055,0.006118457997217774,"(128, 128, 128)",0.43298736214637756,357.4486389160156
mp-1779621,oxide,cutoff-top-25pct,0.1712878043629746,0.01275129200075753,"(128, 128, 128)",0.8287121653556824,66.65389251708984
mp-1779621,oxide,cutoff-top-100pct,2.138920359685483e-08,0.006203749973792583,"(128, 128, 128)",1.0,1.3398550748825073
mp-1779621,oxide,fourier-lowg-0.25pct,0.026569987188678743,0.020786791981663555,"(128, 128, 128)",,
mp-1779621,oxide,fourier-lowg-0.5pct,0.009263426682886364,0.02071612500003539,"(128, 128, 128)",,
mp-1779621,oxide,fourier-lowg-1pct,0.002517998091966995,0.020854583010077477,"(128, 128, 128)",,
mp-1779621,oxide,fourier-lowg-5pct,0.0007607760174746643,0.021656166994944215,"(128, 128, 128)",,
mp-1779621,oxide,fourier-lowg-25pct,0.000491649736416919,0.02311974999611266,"(128, 128, 128)",,
mp-1779621,oxide,fourier-lowg-100pct,4.37453305120783e-08,0.02213712502270937,"(128, 128, 128)",,
mp-1779621,oxide,delta-fourier-lowg-0.25pct,0.026107346207739263,0.6021701669960748,"(128, 128, 128)",,
mp-1779621,oxide,delta-fourier-lowg-0.5pct,0.00926976073631121,0.6259915829868987,"(128, 128, 128)",,
mp-1779621,oxide,delta-fourier-lowg-1pct,0.0025180009039059577,0.6190566659788601,"(128, 128, 128)",,
mp-1779621,oxide,delta-fourier-lowg-5pct,0.0007607762851923669,0.7199759159993846,"(128, 128, 128)",,
